sep=;time (Quelle1)
29.465;93.75
29.484;93.75
29.507;93.75
29.53;93.75
29.555;93.7530517578125
29.585;93.7530517578125
29.606;93.7530517578125
29.635;93.7530517578125
29.656;93.75
29.677;93.75
29.707;93.75
29.732;93.75
29.764;93.7515258789063
29.776;93.7515258789063
29.804;93.7515258789063
29.822;93.7515258789063
29.856;93.7515258789063
29.878;93.7515258789063
29.898;93.7515258789063
29.921;93.7515258789063
29.951;93.7515258789063
29.973;93.7515258789063
29.991;93.7515258789063
30.015;93.7515258789063
30.047;93.7515258789063
30.066;93.7545776367188
30.086;93.7545776367188
30.119;93.7545776367188
30.136;93.7545776367188
30.162;93.75
30.187;93.75
30.213;93.75
30.234;93.75
30.265;93.75
30.281;93.7515258789063
30.306;93.7515258789063
30.328;93.7515258789063
30.362;93.7515258789063
30.378;93.75
30.413;93.75
30.427;93.75
30.45;93.75
30.475;93.75
30.509;93.75
30.537;93.75
30.552;93.75
30.578;93.7530517578125
30.6;93.7530517578125
30.624;93.7530517578125
30.645;93.7530517578125
30.666;93.7530517578125
30.691;93.75
30.715;93.75
30.747;93.75
30.766;93.75
30.79;93.7545776367188
30.814;93.7545776367188
30.846;93.7545776367188
30.867;93.7545776367188
30.887;93.7545776367188
30.91;93.7545776367188
30.942;93.7545776367188
30.964;93.7545776367188
30.988;93.7530517578125
31.011;93.7530517578125
31.033;93.7530517578125
31.058;93.7530517578125
31.082;93.7530517578125
31.111;93.7545776367188
31.137;93.7545776367188
31.15;93.7545776367188
31.179;93.7545776367188
31.203;93.7545776367188
31.232;93.7545776367188
31.246;93.7545776367188
31.27;93.7545776367188
31.298;93.7530517578125
31.32;93.7530517578125
31.343;93.7530517578125
31.373;93.7530517578125
31.397;93.7545776367188
31.418;93.7545776367188
31.439;93.7545776367188
31.473;93.7545776367188
31.495;93.7545776367188
31.516;93.7545776367188
31.538;93.7545776367188
31.56;93.7545776367188
31.584;93.7545776367188
31.605;93.7530517578125
31.636;93.7530517578125
31.664;93.7530517578125
31.683;93.7530517578125
31.706;93.7545776367188
31.731;93.7545776367188
31.761;93.7545776367188
31.779;93.7545776367188
31.809;93.7576293945313
31.828;93.7576293945313
31.859;93.7576293945313
31.88;93.7576293945313
31.899;93.7576293945313
31.929;93.7576293945313
31.949;93.7576293945313
31.97;93.7576293945313
31.998;93.7576293945313
32.021;93.7545776367188
32.053;93.7545776367188
32.073;93.7545776367188
32.103;93.7545776367188
32.132;93.756103515625
32.143;93.756103515625
32.166;93.756103515625
32.217;93.756103515625
32.292;93.7576293945313
32.293;93.7576293945313
32.309;93.7576293945313
32.311;93.7576293945313
32.325;93.7576293945313
32.34;93.756103515625
32.361;93.756103515625
32.384;93.756103515625
32.41;93.756103515625
32.44;93.7576293945313
32.458;93.7576293945313
32.485;93.7576293945313
32.511;93.7576293945313
32.529;93.7530517578125
32.556;93.7530517578125
32.578;93.7530517578125
32.604;93.7530517578125
32.632;93.756103515625
32.649;93.756103515625
32.678;93.756103515625
32.702;93.756103515625
32.725;93.756103515625
32.747;93.756103515625
32.771;93.756103515625
32.797;93.756103515625
32.822;93.756103515625
32.846;93.7576293945313
32.874;93.7576293945313
32.896;93.7576293945313
32.919;93.7576293945313
32.944;93.7576293945313
32.967;93.7576293945313
32.99;93.7576293945313
33.019;93.7576293945313
33.039;93.756103515625
33.064;93.756103515625
33.091;93.756103515625
33.109;93.756103515625
33.134;93.756103515625
33.157;93.7576293945313
33.183;93.7576293945313
33.212;93.7576293945313
33.235;93.7576293945313
33.257;93.7576293945313
33.283;93.7576293945313
33.309;93.7576293945313
33.336;93.7576293945313
33.36;93.7576293945313
33.38;93.7576293945313
33.409;93.7576293945313
33.429;93.7576293945313
33.45;93.7530517578125
33.481;93.7530517578125
33.503;93.7530517578125
33.523;93.7530517578125
33.547;93.7530517578125
33.572;93.7576293945313
33.595;93.7576293945313
33.618;93.7576293945313
33.646;93.7576293945313
33.678;93.7545776367188
33.694;93.7545776367188
33.731;93.7545776367188
33.747;93.7545776367188
33.771;93.7576293945313
33.793;93.7576293945313
33.814;93.7576293945313
33.846;93.7576293945313
33.869;93.7545776367188
33.892;93.7545776367188
33.915;93.7545776367188
33.935;93.7545776367188
33.965;93.7530517578125
33.984;93.7530517578125
34.014;93.7530517578125
34.035;93.7530517578125
34.058;93.7530517578125
34.078;93.7576293945313
34.105;93.7576293945313
34.131;93.7576293945313
34.15;93.7576293945313
34.175;93.7545776367188
34.202;93.7545776367188
34.226;93.7545776367188
34.245;93.7545776367188
34.274;93.7545776367188
34.293;93.7545776367188
34.321;93.7545776367188
34.343;93.7545776367188
34.366;93.7545776367188
34.392;93.7545776367188
34.416;93.7545776367188
34.44;93.7545776367188
34.465;93.7545776367188
34.493;93.7530517578125
34.517;93.7530517578125
34.54;93.7530517578125
34.564;93.7530517578125
34.587;93.7545776367188
34.613;93.7545776367188
34.634;93.7545776367188
34.659;93.7545776367188
34.681;93.7530517578125
34.707;93.7530517578125
34.729;93.7530517578125
34.755;93.7530517578125
34.777;93.7530517578125
34.802;93.7545776367188
34.829;93.7545776367188
34.849;93.7545776367188
34.876;93.7545776367188
34.9;93.7545776367188
34.921;93.7545776367188
34.947;93.7545776367188
34.973;93.7545776367188
34.996;93.7530517578125
35.017;93.7530517578125
35.044;93.7530517578125
35.065;93.7530517578125
35.096;93.7545776367188
35.117;93.7545776367188
35.141;93.7545776367188
35.165;93.7545776367188
35.185;93.7545776367188
35.218;93.7545776367188
35.234;93.7545776367188
35.258;93.7545776367188
35.281;93.7545776367188
35.305;93.7530517578125
35.332;93.7530517578125
35.355;93.7530517578125
35.377;93.7530517578125
35.405;93.7545776367188
35.427;93.7545776367188
35.452;93.7545776367188
35.477;93.7545776367188
35.503;93.7545776367188
35.522;93.7545776367188
35.549;93.7545776367188
35.572;93.7545776367188
35.593;93.7545776367188
35.618;93.7545776367188
35.643;93.7545776367188
35.668;93.7545776367188
35.695;93.7545776367188
35.721;93.7530517578125
35.741;93.7530517578125
35.765;93.7530517578125
35.793;93.7530517578125
35.815;93.7530517578125
35.837;93.7530517578125
35.863;93.7530517578125
35.888;93.7530517578125
35.914;93.7530517578125
35.936;93.7530517578125
35.958;93.7530517578125
35.984;93.7530517578125
36.005;93.7530517578125
36.032;93.7515258789063
36.074;93.7515258789063
36.088;93.7515258789063
36.141;93.7515258789063
36.181;92.9855346679688
36.182;92.9855346679688
36.196;92.9855346679688
36.206;92.9855346679688
36.223;88.29345703125
36.248;88.29345703125
36.272;88.29345703125
36.296;88.29345703125
36.322;88.29345703125
36.342;86.7263793945313
36.365;86.7263793945313
36.389;86.7263793945313
36.413;86.7263793945313
36.441;86.34033203125
36.462;86.34033203125
36.491;86.34033203125
36.513;86.34033203125
36.537;93.3609008789063
36.56;93.3609008789063
36.592;93.3609008789063
36.613;93.3609008789063
36.637;93.3807373046875
36.657;93.3807373046875
36.688;93.3807373046875
36.708;93.3807373046875
36.736;93.3807373046875
36.758;93.3822631835938
36.781;93.3822631835938
36.801;93.3822631835938
36.821;93.3822631835938
36.846;93.3822631835938
36.877;93.3822631835938
36.898;93.3822631835938
36.928;93.3822631835938
36.945;93.75
36.977;93.75
36.998;93.75
37.019;93.75
37.049;93.7545776367188
37.068;93.7545776367188
37.097;93.7545776367188
37.117;93.7545776367188
37.138;93.7545776367188
37.168;93.7530517578125
37.187;93.7530517578125
37.212;93.7530517578125
37.239;93.7530517578125
37.264;93.7545776367188
37.289;93.7545776367188
37.309;93.7545776367188
37.332;93.7545776367188
37.358;93.756103515625
37.382;93.756103515625
37.406;93.756103515625
37.43;93.756103515625
37.455;93.756103515625
37.482;93.7545776367188
37.505;93.7545776367188
37.529;93.7545776367188
37.552;93.7545776367188
37.579;93.7576293945313
37.601;93.7576293945313
37.62;93.7576293945313
37.653;93.7576293945313
37.67;93.7545776367188
37.695;93.7545776367188
37.726;93.7545776367188
37.741;93.7545776367188
37.768;93.756103515625
37.795;93.756103515625
37.816;93.756103515625
37.847;93.756103515625
37.875;93.756103515625
37.89;93.756103515625
37.913;93.756103515625
37.938;93.756103515625
37.959;93.756103515625
37.987;93.7530517578125
38.006;93.7530517578125
38.03;93.7530517578125
38.058;93.7530517578125
38.085;93.7545776367188
38.107;93.7545776367188
38.13;93.7545776367188
38.158;93.7545776367188
38.182;93.7576293945313
38.204;93.7576293945313
38.228;93.7576293945313
38.25;93.7576293945313
38.276;93.7576293945313
38.3;93.76220703125
38.322;93.76220703125
38.35;93.76220703125
38.375;93.76220703125
38.398;93.7576293945313
38.423;93.7576293945313
38.443;93.7576293945313
38.469;93.7576293945313
38.489;93.7545776367188
38.518;93.7545776367188
38.546;93.7545776367188
38.568;93.7545776367188
38.593;93.7545776367188
38.616;93.7545776367188
38.64;93.7545776367188
38.662;93.7545776367188
38.689;93.7515258789063
38.716;93.7515258789063
38.733;93.7515258789063
38.757;93.7515258789063
38.781;93.7515258789063
38.81;93.7515258789063
38.832;93.7515258789063
38.855;93.7515258789063
38.879;93.7515258789063
38.907;93.7515258789063
38.933;93.7515258789063
38.953;93.7515258789063
38.982;93.7515258789063
39.003;93.3822631835938
39.026;93.3822631835938
39.05;93.3822631835938
39.074;93.3822631835938
39.099;93.3807373046875
39.124;93.3807373046875
39.146;93.3807373046875
39.181;93.3807373046875
39.195;93.3807373046875
39.225;93.3822631835938
39.248;93.3822631835938
39.269;93.3822631835938
39.291;93.3822631835938
39.317;93.3822631835938
39.351;93.3822631835938
39.372;93.3822631835938
39.39;93.3822631835938
39.421;93.3807373046875
39.444;93.3807373046875
39.468;93.3807373046875
39.497;93.3807373046875
39.521;93.3822631835938
39.538;93.3822631835938
39.572;93.3822631835938
39.606;93.3822631835938
39.641;93.3822631835938
39.642;93.3792114257813
39.654;93.3792114257813
39.677;93.3792114257813
39.706;93.3792114257813
39.731;93.3731079101563
39.756;93.3731079101563
39.782;93.3731079101563
39.807;93.3731079101563
39.828;93.3685302734375
39.851;93.3685302734375
39.877;93.3685302734375
39.897;93.3685302734375
39.923;93.3670043945313
39.945;93.3670043945313
39.972;93.3670043945313
39.994;93.3670043945313
40.022;93.3670043945313
40.042;92.9840087890625
40.068;92.9840087890625
40.096;92.9840087890625
40.116;92.9840087890625
40.141;92.1966552734375
40.168;92.1966552734375
40.191;92.1966552734375
40.217;92.1966552734375
